timestamp,x,x1,y,y1,Arret,Arret suivant,Arret precedent,Délai réel,Prédiction RATP,Prédiction IA,bus_id,code_iti,geometry
2017-05-01 20:33:45,2.389401782780189,2.389401782780189,48.83881317413518,48.83881317413518,DUGOMMIER,GARE DE BERCY,CHARENTON-WATTIGNIES,115 s,77 s,68 s,B3111,ITI:54,"LINESTRING (2.389401782780189 48.83881317413518, 2.389401782780189 48.83881317413518)"
2017-05-01 20:33:50,2.389401782780189,2.388299048037137,48.83881317413518,48.83893049032081, ,GARE DE BERCY,DUGOMMIER,110 s,0 s,68 s,B3111,ITI:54,"LINESTRING (2.389401782780189 48.83881317413518, 2.389184106850971 48.83898403298089, 2.388299048037137 48.83893049032081)"
2017-05-01 20:34:50,2.388299048037137,2.3806890819092814,48.83893049032081,48.840218730392216, ,GARE DE BERCY,DUGOMMIER,50 s,0 s,66 s,B3111,ITI:54,"LINESTRING (2.388299048037137 48.83893049032081, 2.387155513704719 48.83910173876005, 2.386474866390517 48.83923683549681, 2.38548108236357 48.83939901824952, 2.382976171581904 48.83980444659504, 2.382390782962048 48.83990353306145, 2.381873470812123 48.8400025911501, 2.380689081909281 48.84021873039222)"
2017-05-01 20:35:40,2.3806890819092814,2.3806890819092814,48.840218730392216,48.840218730392216,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,DUGOMMIER,18 s,59 s,42 s,B3111,ITI:54,"LINESTRING (2.380689081909281 48.84021873039222, 2.380689081909281 48.84021873039222)"
2017-05-01 20:35:50,2.3806890819092814,2.3779530256193357,48.840218730392216,48.84113642712944, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,8 s,56 s,42 s,B3111,ITI:54,"LINESTRING (2.380689081909281 48.84021873039222, 2.379545508723421 48.84040788066652, 2.378973672025249 48.84044403260568, 2.377953025619336 48.84113642712944)"
2017-05-01 20:35:58,2.3779530256193357,2.3779530256193357,48.84113642712944,48.84113642712944,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,GARE DE BERCY,97 s,0 s,113 s,B3111,ITI:54,"LINESTRING (2.377953025619336 48.84113642712944, 2.377953025619336 48.84113642712944)"
2017-05-01 20:36:50,2.3779530256193357,2.3737202630882512,48.84113642712944,48.84373519685304, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,45 s,69 s,111 s,B3111,ITI:54,"LINESTRING (2.377953025619336 48.84113642712944, 2.378075633618781 48.8412172730763, 2.376510527958338 48.84219744148189, 2.376374419000316 48.8422693865854, 2.375925267479812 48.84252118434856, 2.374196662732196 48.84347441168067, 2.373720263088251 48.84373519685304)"
2017-05-01 20:37:35,2.3737202630882512,2.3737202630882512,48.84373519685304,48.84373519685304,GARE DE LYON,GARE DE LYON-DIDEROT,GARE DE LYON,200 s,0 s,324 s,B3111,ITI:54,"LINESTRING (2.373720263088251 48.84373519685304, 2.373720263088251 48.84373519685304)"
2017-05-01 20:37:50,2.3737202630882512,2.3717058298739544,48.84373519685304,48.84500303743416, ,GARE DE LYON-DIDEROT,GARE DE LYON,185 s,42 s,324 s,B3111,ITI:54,"LINESTRING (2.373720263088251 48.84373519685304, 2.373584146226197 48.84380713867785, 2.372427149843837 48.84443661277899, 2.372331813271638 48.84440967833326, 2.371161482545752 48.84551548211076, 2.371705829873954 48.84500303743416)"
2017-05-01 20:38:50,2.3717058298739544,2.371256743957245,48.84500303743416,48.84542557979946, ,GARE DE LYON-DIDEROT,GARE DE LYON,125 s,38 s,242 s,B3111,ITI:54,"LINESTRING (2.371705829873954 48.84500303743416, 2.371256743957245 48.84542557979946)"
2017-05-01 20:39:50,2.371256743957245,2.373558302771456,48.84542557979946,48.845793388443795, ,GARE DE LYON-DIDEROT,GARE DE LYON,65 s,66 s,110 s,B3111,ITI:54,"LINESTRING (2.371256743957245 48.84542557979946, 2.372087505711376 48.84559610246336, 2.372387102594764 48.84562297699158, 2.372455194779358 48.84563194439659, 2.372795662213262 48.84568576834822, 2.373558302771456 48.84579338844379)"
2017-05-01 20:40:50,2.373558302771456,2.373898975576771,48.845793388443795,48.846134809530774, ,GARE DE LYON-DIDEROT,GARE DE LYON,5 s,52 s,13 s,B3111,ITI:54,"LINESTRING (2.373558302771456 48.84579338844379, 2.373789815211975 48.84582028017643, 2.373898975576771 48.84613480953077)"
2017-05-01 20:40:55,2.373898975576771,2.373898975576771,48.846134809530774,48.846134809530774,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,GARE DE LYON,109 s,0 s,115 s,B3111,ITI:54,"LINESTRING (2.373898975576771 48.84613480953077, 2.373898975576771 48.84613480953077)"
2017-05-01 20:41:50,2.373898975576771,2.3716540317086716,48.846134809530774,48.84902945403884, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,54 s,0 s,118 s,B3111,ITI:54,"LINESTRING (2.373898975576771 48.84613480953077, 2.373858668937046 48.84690774755961, 2.373859417322681 48.84796827241107, 2.372552539605366 48.84860677905339, 2.371953539976054 48.84889455480513, 2.371654031708672 48.84902945403884)"
2017-05-01 20:42:44,2.3716540317086716,2.3716540317086716,48.84902945403884,48.84902945403884,LYON-LEDRU ROLLIN,BASTILLE.,GARE DE LYON-DIDEROT,55 s,40 s,79 s,B3111,ITI:54,"LINESTRING (2.371654031708672 48.84902945403884, 2.371654031708672 48.84902945403884)"
2017-05-01 20:42:50,2.3716540317086716,2.3694634969411656,48.84902945403884,48.852220621075595, ,BASTILLE.,LYON-LEDRU ROLLIN,49 s,0 s,79 s,B3111,ITI:54,"LINESTRING (2.371654031708672 48.84902945403884, 2.370687615018723 48.84975771566265, 2.369885186798107 48.8514296090513, 2.369531468642982 48.85202287841297, 2.369259528812785 48.85273296149922, 2.368973517055712 48.85271506309138, 2.369463496941166 48.8522206210756)"
2017-05-01 20:43:39,2.3694634969411656,2.3694634969411656,48.852220621075595,48.852220621075595,BASTILLE.,BASTILLE.,LYON-LEDRU ROLLIN,0 s,138 s,0 s,B3111,ITI:54,"LINESTRING (2.369463496941166 48.8522206210756, 2.369463496941166 48.8522206210756)"
2017-05-01 20:55:52,2.3691504213846337,2.3691504213846337,48.85248134181,48.85248134181,BASTILLE,LYON-LEDRU ROLLIN,BASTILLE,109 s,84 s,92 s,B3111,ITI:55,"LINESTRING (2.369150421384634 48.85248134181, 2.369150421384634 48.85248134181)"
2017-05-01 20:56:50,2.3691504213846337,2.3709727346950564,48.85248134181,48.84842748697853, ,LYON-LEDRU ROLLIN,BASTILLE,51 s,120 s,96 s,B3111,ITI:55,"LINESTRING (2.369150421384634 48.85248134181, 2.368973517055712 48.85271506309138, 2.369354445223992 48.85205887612548, 2.369762601223538 48.85140268016068, 2.370456103872005 48.84975778043117, 2.370659973236094 48.8491285994034, 2.370727924725123 48.84891288058662, 2.370972734695056 48.84842748697853)"
2017-05-01 20:57:41,2.3709727346950564,2.3709727346950564,48.84842748697853,48.84842748697853,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,BASTILLE,131 s,0 s,103 s,B3111,ITI:55,"LINESTRING (2.370972734695056 48.84842748697853, 2.370972734695056 48.84842748697853)"
2017-05-01 20:57:50,2.3709727346950564,2.3719110223874917,48.84842748697853,48.846405029949636, ,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,122 s,113 s,103 s,B3111,ITI:55,"LINESTRING (2.370972734695056 48.84842748697853, 2.3715030753048 48.84727693595099, 2.371911022387492 48.84640502994964)"
2017-05-01 20:58:50,2.3719110223874917,2.3720333562344145,48.846405029949636,48.84607245643975, ,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,62 s,953 s,22 s,B3111,ITI:55,"LINESTRING (2.371911022387492 48.84640502994964, 2.372033356234414 48.84607245643975)"
2017-05-01 20:59:50,2.3720333562344145,2.3722102422936637,48.84607245643975,48.845865691888044, ,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,2 s,0 s,20 s,B3111,ITI:55,"LINESTRING (2.372033356234414 48.84607245643975, 2.372210242293664 48.84586569188804)"
2017-05-01 20:59:52,2.3722102422936637,2.3722102422936637,48.845865691888044,48.845865691888044,GARE DE LYON-DIDEROT,GARE DE LYON VAN GOGH,LYON-LEDRU ROLLIN,58 s,52 s,79 s,B3111,ITI:55,"LINESTRING (2.372210242293664 48.84586569188804, 2.372210242293664 48.84586569188804)"
2017-05-01 21:00:50,2.3722102422936637,2.3717737476871883,48.845865691888044,48.84475136722804, ,GARE DE LYON VAN GOGH,GARE DE LYON-DIDEROT,0 s,0 s,70 s,B3111,ITI:55,"LINESTRING (2.372210242293664 48.84586569188804, 2.370984441556135 48.84548856984591, 2.371161482545752 48.84551548211076, 2.371773747687188 48.84475136722804)"
2017-05-01 21:00:50,2.3717737476871883,2.3717737476871883,48.84475136722804,48.84475136722804,GARE DE LYON VAN GOGH,GARE DE LYON,GARE DE LYON-DIDEROT,120 s,45 s,95 s,B3111,ITI:55,"LINESTRING (2.371773747687188 48.84475136722804, 2.371773747687188 48.84475136722804)"
2017-05-01 21:01:50,2.3717737476871883,2.374536678589191,48.84475136722804,48.842917078753395, ,GARE DE LYON,GARE DE LYON VAN GOGH,60 s,39 s,95 s,B3111,ITI:55,"LINESTRING (2.371773747687188 48.84475136722804, 2.372427149843837 48.84443661277899, 2.373584146226197 48.84380713867785, 2.373706652682115 48.84374418854783, 2.374536678589191 48.84291707875339)"
2017-05-01 21:02:50,2.374536678589191,2.374536678589191,48.842917078753395,48.842917078753395, ,GARE DE LYON,GARE DE LYON VAN GOGH,0 s,69 s,43 s,B3111,ITI:55,"LINESTRING (2.374536678589191 48.84291707875339, 2.374536678589191 48.84291707875339)"
2017-05-01 21:02:50,2.374536678589191,2.37859264286288,48.842917078753395,48.8407137920225,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,55 s,67 s,43 s,B3111,ITI:55,"LINESTRING (2.374536678589191 48.84291707875339, 2.375925267479812 48.84252118434856, 2.376360951715026 48.84246711683733, 2.376510527958338 48.84219744148189, 2.378075633618781 48.8412172730763, 2.377953025619335 48.84113642712941, 2.37859264286288 48.8407137920225)"
2017-05-01 21:03:45,2.37859264286288,2.37859264286288,48.8407137920225,48.8407137920225,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,GARE DE LYON,124 s,33 s,106 s,B3111,ITI:55,"LINESTRING (2.37859264286288 48.8407137920225, 2.37859264286288 48.8407137920225)"
2017-05-01 21:03:50,2.37859264286288,2.381274469709437,48.8407137920225,48.84011066476555, ,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,119 s,33 s,106 s,B3111,ITI:55,"LINESTRING (2.37859264286288 48.8407137920225, 2.379545508723421 48.84040788066652, 2.380498490703144 48.8402547499779, 2.381274469709437 48.84011066476555)"
2017-05-01 21:04:50,2.381274469709437,2.3822138098198455,48.84011066476555,48.83993955023964, ,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,59 s,0 s,21 s,B3111,ITI:55,"LINESTRING (2.381274469709437 48.84011066476555, 2.382213809819846 48.83993955023964)"
2017-05-01 21:05:49,2.3822138098198455,2.3822138098198455,48.83993955023964,48.83993955023964,GARE DE BERCY,DUGOMMIER,MINISTERE DE L'ECONOMIE ET DES FINANCES,50 s,110 s,57 s,B3111,ITI:55,"LINESTRING (2.382213809819846 48.83993955023964, 2.382213809819846 48.83993955023964)"
2017-05-01 21:05:50,2.3822138098198455,2.3888021949369347,48.83993955023964,48.83830114395811, ,DUGOMMIER,GARE DE BERCY,49 s,88 s,57 s,B3111,ITI:55,"LINESTRING (2.382213809819846 48.83993955023964, 2.382976171581904 48.83980444659504, 2.38548108236357 48.83939901824952, 2.386474866390517 48.83923683549681, 2.387155513704719 48.83910173876005, 2.388108422799164 48.83892158432702, 2.388802194936935 48.83830114395811)"
2017-05-01 21:06:39,2.3888021949369347,2.3888021949369347,48.83830114395811,48.83830114395811,DUGOMMIER,CHARENTON-WATTIGNIES,GARE DE BERCY,75 s,17 s,63 s,B3111,ITI:55,"LINESTRING (2.388802194936935 48.83830114395811, 2.388802194936935 48.83830114395811)"
2017-05-01 21:06:50,2.3888021949369347,2.3907071415575096,48.83830114395811,48.837140907169726, ,CHARENTON-WATTIGNIES,DUGOMMIER,64 s,0 s,63 s,B3111,ITI:55,"LINESTRING (2.388802194936935 48.83830114395811, 2.39070714155751 48.83714090716973)"
2017-05-01 21:07:50,2.3907071415575096,2.3912111298272696,48.837140907169726,48.83736536923275, ,CHARENTON-WATTIGNIES,DUGOMMIER,4 s,92 s,16 s,B3111,ITI:55,"LINESTRING (2.39070714155751 48.83714090716973, 2.39121112982727 48.83736536923275)"
2017-05-01 21:07:54,2.3912111298272696,2.3932914850122304,48.83736536923275,48.83482092193168,CHARENTON-WATTIGNIES,NICOLAI,DUGOMMIER,52 s,64 s,72 s,B3111,ITI:55,"LINESTRING (2.39121112982727 48.83736536923275, 2.391442313425168 48.83710462454052, 2.391523909293403 48.83701471160494, 2.391619072724222 48.83687985452102, 2.392162803992767 48.83606173509335, 2.39329148501223 48.83482092193168)"
2017-05-01 21:08:46,2.3932914850122304,2.3932914850122304,48.83482092193168,48.83482092193168,NICOLAI,CHARENTON-JARDINIERS,CHARENTON-WATTIGNIES,43 s,4 s,21 s,B3111,ITI:55,"LINESTRING (2.39329148501223 48.83482092193168, 2.39329148501223 48.83482092193168)"
2017-05-01 21:08:50,2.3932914850122304,2.3956312775209407,48.83482092193168,48.83314810410796, ,CHARENTON-JARDINIERS,NICOLAI,39 s,0 s,21 s,B3111,ITI:55,"LINESTRING (2.39329148501223 48.83482092193168, 2.395631277520941 48.83314810410796)"
2017-05-01 21:09:29,2.3956312775209407,2.3956312775209407,48.83314810410796,48.83314810410796,CHARENTON-JARDINIERS,PORTE DE CHARENTON,NICOLAI,115 s,73 s,48 s,B3111,ITI:55,"LINESTRING (2.395631277520941 48.83314810410796, 2.395631277520941 48.83314810410796)"
2017-05-01 21:09:50,2.3956312775209407,2.397073288016163,48.83314810410796,48.832221664541215, ,PORTE DE CHARENTON,CHARENTON-JARDINIERS,94 s,50 s,48 s,B3111,ITI:55,"LINESTRING (2.395631277520941 48.83314810410796, 2.396542733768516 48.83255447156394, 2.397073288016163 48.83222166454122)"
2017-05-01 21:10:51,2.397073288016163,2.398067583015284,48.832221664541215,48.83264357851746, ,PORTE DE CHARENTON,CHARENTON-JARDINIERS,33 s,49 s,11 s,B3111,ITI:55,"LINESTRING (2.397073288016163 48.83222166454122, 2.398939668085704 48.8333172004003, 2.400765603186789 48.8346733679486, 2.401309488881117 48.83411584553758, 2.402111816343845 48.83338741539799, 2.399891779046906 48.83259769467251, 2.399782814525391 48.83255281390104, 2.398067583015284 48.83264357851746)"
2017-05-01 21:11:24,2.398067583015284,2.398067583015284,48.83264357851746,48.83264357851746,PORTE DE CHARENTON,PORTE DE REUILLY.,CHARENTON-JARDINIERS,29 s,0 s,17 s,B3111,ITI:55,"LINESTRING (2.398067583015284 48.83264357851746, 2.398067583015284 48.83264357851746)"
2017-05-01 21:11:50,2.398067583015284,2.399661857872238,48.83264357851746,48.833856080201464, ,PORTE DE REUILLY.,PORTE DE CHARENTON,3 s,101 s,17 s,B3111,ITI:55,"LINESTRING (2.398067583015284 48.83264357851746, 2.399782814525391 48.83255281390104, 2.399891779046906 48.83259769467251, 2.402111816343845 48.83338741539799, 2.401309488881117 48.83411584553758, 2.400765603186789 48.8346733679486, 2.399661857872238 48.83385608020146)"
2017-05-01 21:11:53,2.399661857872238,2.399661857872238,48.833856080201464,48.833856080201464,PORTE DE REUILLY.,PORTE DE REUILLY.,PORTE DE CHARENTON,0 s,74 s,0 s,B3111,ITI:55,"LINESTRING (2.399661857872238 48.83385608020146, 2.399661857872238 48.83385608020146)"
2017-05-01 21:12:53,2.4004389575163985,2.4004389575163985,48.83475443010411,48.83475443010411,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,61 s,15 s,53 s,B3111,ITI:54,"LINESTRING (2.400438957516398 48.83475443010411, 2.400438957516398 48.83475443010411)"
2017-05-01 21:13:50,2.4004389575163985,2.397431079907439,48.83475443010411,48.835528921281785, ,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,4 s,0 s,53 s,B3111,ITI:54,"LINESTRING (2.400438957516398 48.83475443010411, 2.399772059538619 48.8349255464482, 2.398737652163615 48.8351687501187, 2.397866609508054 48.8354118616936, 2.397431079907439 48.83552892128179)"
2017-05-01 21:13:54,2.397431079907439,2.397431079907439,48.835528921281785,48.835528921281785,WATTIGNIES-GRAVELLE,NICOLAI,PORTE DE REUILLY,57 s,62 s,29 s,B3111,ITI:54,"LINESTRING (2.397431079907439 48.83552892128179, 2.397431079907439 48.83552892128179)"
2017-05-01 21:14:50,2.397431079907439,2.3938242292543066,48.835528921281785,48.83645641094016, ,NICOLAI,WATTIGNIES-GRAVELLE,1 s,52 s,30 s,B3111,ITI:54,"LINESTRING (2.397431079907439 48.83552892128179, 2.397104434009179 48.83561896181587, 2.394627254534846 48.83623133712383, 2.393824229254307 48.83645641094016)"
2017-05-01 21:14:51,2.3938242292543066,2.3938242292543066,48.83645641094016,48.83645641094016,NICOLAI,CHARENTON-WATTIGNIES,WATTIGNIES-GRAVELLE,98 s,0 s,112 s,B3111,ITI:54,"LINESTRING (2.393824229254307 48.83645641094016, 2.393824229254307 48.83645641094016)"
2017-05-01 21:15:50,2.3938242292543066,2.3903812929151766,48.83645641094016,48.83803082276509, ,CHARENTON-WATTIGNIES,NICOLAI,39 s,733 s,114 s,B3111,ITI:54,"LINESTRING (2.393824229254307 48.83645641094016, 2.391809757216373 48.83695166792608, 2.391523909293403 48.83701471160494, 2.391442313425168 48.83710462454052, 2.39121112982727 48.83736536923274, 2.390381292915177 48.83803082276509)"
2017-05-01 21:16:29,2.3903812929151766,2.3903812929151766,48.83803082276509,48.83803082276509,CHARENTON-WATTIGNIES,DUGOMMIER,NICOLAI,40 s,-7 s,46 s,B3111,ITI:54,"LINESTRING (2.390381292915177 48.83803082276509, 2.390381292915177 48.83803082276509)"
2017-05-01 21:16:50,2.3903812929151766,2.3881492691696407,48.83803082276509,48.838921566874326, ,DUGOMMIER,CHARENTON-WATTIGNIES,19 s,22 s,46 s,B3111,ITI:54,"LINESTRING (2.390381292915177 48.83803082276509, 2.388802194936935 48.83830114395811, 2.388149269169641 48.83892156687433)"
2017-05-01 21:17:09,2.3881492691696407,2.3881492691696407,48.838921566874326,48.838921566874326,DUGOMMIER,GARE DE BERCY,CHARENTON-WATTIGNIES,91 s,0 s,75 s,B3111,ITI:54,"LINESTRING (2.388149269169641 48.83892156687433, 2.388149269169641 48.83892156687433)"
2017-05-01 21:17:50,2.3881492691696407,2.3807299217716453,48.838921566874326,48.840209727933924, ,GARE DE BERCY,DUGOMMIER,50 s,0 s,75 s,B3111,ITI:54,"LINESTRING (2.388149269169641 48.83892156687433, 2.387155513704719 48.83910173876005, 2.386474866390517 48.83923683549681, 2.38548108236357 48.83939901824952, 2.382976171581904 48.83980444659504, 2.382390782962048 48.83990353306145, 2.381873470812123 48.8400025911501, 2.380729921771645 48.84020972793392)"
2017-05-01 21:18:40,2.3807299217716453,2.3807299217716453,48.840209727933924,48.840209727933924,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,DUGOMMIER,79 s,45 s,45 s,B3111,ITI:54,"LINESTRING (2.380729921771645 48.84020972793392, 2.380729921771645 48.84020972793392)"
2017-05-01 21:18:50,2.3807299217716453,2.3782796399819075,48.840209727933924,48.8409206139051, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,69 s,30 s,45 s,B3111,ITI:54,"LINESTRING (2.380729921771645 48.84020972793392, 2.379545508723421 48.84040788066652, 2.378973672025249 48.84044403260568, 2.377953025619335 48.84113642712941, 2.378279639981908 48.8409206139051)"
2017-05-01 21:19:50,2.3782796399819075,2.378075506323735,48.8409206139051,48.841055497279704, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,9 s,0 s,99 s,B3111,ITI:54,"LINESTRING (2.378279639981908 48.8409206139051, 2.378075506323735 48.8410554972797)"
2017-05-01 21:19:59,2.378075506323735,2.378075506323735,48.841055497279704,48.841055497279704,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,GARE DE BERCY,121 s,81 s,123 s,B3111,ITI:54,"LINESTRING (2.378075506323735 48.8410554972797, 2.378075506323735 48.8410554972797)"
2017-05-01 21:20:50,2.378075506323735,2.3750405613474217,48.841055497279704,48.843015782787845, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,70 s,65 s,121 s,B3111,ITI:54,"LINESTRING (2.378075506323735 48.8410554972797, 2.378075633618781 48.8412172730763, 2.376510527958338 48.84219744148189, 2.376374419000316 48.8422693865854, 2.375925267479812 48.84252118434856, 2.375040561347422 48.84301578278784)"
2017-05-01 21:21:50,2.3750405613474217,2.3738155421333578,48.843015782787845,48.843681242470254, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,10 s,0 s,39 s,B3111,ITI:54,"LINESTRING (2.375040561347422 48.84301578278784, 2.373815542133358 48.84368124247025)"
2017-05-01 21:22:00,2.3738155421333578,2.3738155421333578,48.843681242470254,48.843681242470254,GARE DE LYON,GARE DE LYON-DIDEROT,GARE DE LYON,291 s,45 s,236 s,B3111,ITI:54,"LINESTRING (2.373815542133358 48.84368124247025, 2.373815542133358 48.84368124247025)"
2017-05-01 21:22:50,2.3738155421333578,2.372304597692015,48.843681242470254,48.84443664891467, ,GARE DE LYON-DIDEROT,GARE DE LYON,241 s,0 s,236 s,B3111,ITI:54,"LINESTRING (2.373815542133358 48.84368124247025, 2.373584146226197 48.84380713867785, 2.372427149843837 48.84443661277899, 2.372304597692015 48.84443664891467)"
2017-05-01 21:23:50,2.372304597692015,2.3717466571334302,48.84443664891467,48.844967075541646, ,GARE DE LYON-DIDEROT,GARE DE LYON,181 s,88 s,411 s,B3111,ITI:54,"LINESTRING (2.372304597692015 48.84443664891467, 2.371161482545752 48.84551548211076, 2.37174665713343 48.84496707554165)"
2017-05-01 21:24:50,2.3717466571334302,2.3714066037823347,48.844967075541646,48.845533387091706, ,GARE DE LYON-DIDEROT,GARE DE LYON,121 s,40 s,265 s,B3111,ITI:54,"LINESTRING (2.37174665713343 48.84496707554165, 2.371406603782335 48.84553338709171)"
2017-05-01 21:25:50,2.3714066037823347,2.372087505711376,48.845533387091706,48.84559610246337, ,GARE DE LYON-DIDEROT,GARE DE LYON,61 s,39 s,73 s,B3111,ITI:54,"LINESTRING (2.371406603782335 48.84553338709171, 2.372087505711376 48.84559610246337)"
2017-05-01 21:26:50,2.372087505711376,2.3738989882748003,48.84559610246337,48.846152784547044, ,GARE DE LYON-DIDEROT,GARE DE LYON,1 s,0 s,35 s,B3111,ITI:54,"LINESTRING (2.372087505711376 48.84559610246337, 2.372387102594764 48.84562297699158, 2.372455194779358 48.84563194439659, 2.372795662213262 48.84568576834822, 2.37339488310639 48.84577546312719, 2.373789815211975 48.84582028017643, 2.3738989882748 48.84615278454704)"
2017-05-01 21:26:51,2.3738989882748003,2.3738989882748003,48.846152784547044,48.846152784547044,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,GARE DE LYON,69 s,138 s,138 s,B3111,ITI:54,"LINESTRING (2.3738989882748 48.84615278454704, 2.3738989882748 48.84615278454704)"
2017-05-01 21:27:50,2.3738989882748003,2.3716540317086716,48.846152784547044,48.84902945403884, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,10 s,77 s,140 s,B3111,ITI:54,"LINESTRING (2.3738989882748 48.84615278454704, 2.373858668937046 48.84690774755961, 2.373859417322681 48.84796827241107, 2.372552539605366 48.84860677905339, 2.371953539976054 48.84889455480513, 2.371654031708672 48.84902945403884)"
2017-05-01 21:28:00,2.3716540317086716,2.3716540317086716,48.84902945403884,48.84902945403884,LYON-LEDRU ROLLIN,BASTILLE.,GARE DE LYON-DIDEROT,99 s,113 s,79 s,B3111,ITI:54,"LINESTRING (2.371654031708672 48.84902945403884, 2.371654031708672 48.84902945403884)"
2017-05-01 21:28:50,2.3716540317086716,2.369463485778775,48.84902945403884,48.852202646147134, ,BASTILLE.,LYON-LEDRU ROLLIN,49 s,0 s,79 s,B3111,ITI:54,"LINESTRING (2.371654031708672 48.84902945403884, 2.370687615018723 48.84975771566265, 2.369885186798107 48.8514296090513, 2.369531468642982 48.85202287841297, 2.369259528812785 48.85273296149922, 2.368973517055712 48.85271506309138, 2.369463485778775 48.85220264614713)"
2017-05-01 21:29:39,2.369463485778775,2.369463485778775,48.852202646147134,48.852202646147134,BASTILLE.,BASTILLE.,LYON-LEDRU ROLLIN,0 s,106 s,0 s,B3111,ITI:54,"LINESTRING (2.369463485778775 48.85220264614713, 2.369463485778775 48.85220264614713)"
2017-05-01 18:05:32,2.400357293206677,2.400357293206677,48.834772448604994,48.834772448604994,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,59 s,60 s,66 s,B3112,ITI:56,"LINESTRING (2.400357293206677 48.83477244860499, 2.400357293206677 48.83477244860499)"
2017-05-01 18:05:46,2.400357293206677,2.396791391276882,48.834772448604994,48.835700007057646, ,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,45 s,0 s,66 s,B3112,ITI:56,"LINESTRING (2.400357293206677 48.83477244860499, 2.399772059538619 48.8349255464482, 2.398737652163615 48.8351687501187, 2.397866609508054 48.8354118616936, 2.397730495588483 48.83543889367917, 2.396791391276882 48.83570000705765)"
2017-05-01 18:06:31,2.396791391276882,2.396791391276882,48.835700007057646,48.835700007057646,WATTIGNIES-GRAVELLE,NICOLAI,PORTE DE REUILLY,35 s,0 s,30 s,B3112,ITI:56,"LINESTRING (2.396791391276882 48.83570000705765, 2.396791391276882 48.83570000705765)"
2017-05-01 18:06:46,2.396791391276882,2.393824219455005,48.835700007057646,48.83644742336307, ,NICOLAI,WATTIGNIES-GRAVELLE,20 s,1015 s,30 s,B3112,ITI:56,"LINESTRING (2.396791391276882 48.83570000705765, 2.394627254534846 48.83623133712383, 2.393824219455005 48.83644742336307)"
2017-05-01 18:07:06,2.393824219455005,2.393824219455005,48.83644742336307,48.83644742336307,NICOLAI,CHARENTON-WATTIGNIES,WATTIGNIES-GRAVELLE,157 s,81 s,108 s,B3112,ITI:56,"LINESTRING (2.393824219455005 48.83644742336307, 2.393824219455005 48.83644742336307)"
2017-05-01 18:07:46,2.393824219455005,2.391809757216373,48.83644742336307,48.83695166792608, ,CHARENTON-WATTIGNIES,NICOLAI,117 s,72 s,108 s,B3112,ITI:56,"LINESTRING (2.393824219455005 48.83644742336307, 2.391809757216373 48.83695166792608)"
2017-05-01 18:08:46,2.391809757216373,2.390367686893196,48.83695166792608,48.83803981640534, ,CHARENTON-WATTIGNIES,NICOLAI,57 s,0 s,39 s,B3112,ITI:56,"LINESTRING (2.391809757216373 48.83695166792608, 2.391523909293403 48.83701471160494, 2.391442313425168 48.83710462454052, 2.39121112982727 48.83736536923274, 2.390367686893196 48.83803981640534)"
2017-05-01 18:09:43,2.390367686893196,2.390367686893196,48.83803981640534,48.83803981640534,CHARENTON-WATTIGNIES,DUGOMMIER,NICOLAI,65 s,160 s,54 s,B3112,ITI:56,"LINESTRING (2.390367686893196 48.83803981640534, 2.390367686893196 48.83803981640534)"
2017-05-01 18:09:46,2.390367686893196,2.3885305286076783,48.83803981640534,48.838948365985324, ,DUGOMMIER,CHARENTON-WATTIGNIES,62 s,131 s,54 s,B3112,ITI:56,"LINESTRING (2.390367686893196 48.83803981640534, 2.388802194936935 48.83830114395811, 2.388530528607678 48.83894836598532)"
